titles,text_author,а,без,бы,был,было,быть,в,вам,вас,во,вот,все,вы,да,даже,для,до,его,ее,ему,если,есть,еще,же,за,и,из,или,к,как,когда,ли,меня,мне,мы,на,не,него,нет,ни,ничего,но,ну,о,он,она,от,по,под,раз,с,себе,себя,со,так,теперь,то,только,тут,ты,у,уже,чего,человек,чем,что,это,я
Неудача,Чехов,0.010615711252653927,0,0.006369426751592357,0.004246284501061571,0,0,0.014861995753715499,0.006369426751592357,0.0021231422505307855,0,0,0,0.010615711252653927,0.008492569002123142,0,0,0,0.006369426751592357,0.0021231422505307855,0,0.0021231422505307855,0,0,0.010615711252653927,0.006369426751592357,0.05307855626326964,0,0,0.004246284501061571,0.010615711252653927,0,0,0,0.0021231422505307855,0,0.006369426751592357,0.021231422505307854,0.0021231422505307855,0,0.004246284501061571,0.0021231422505307855,0.0021231422505307855,0.004246284501061571,0.014861995753715499,0.016985138004246284,0.0021231422505307855,0.012738853503184714,0.004246284501061571,0,0,0.006369426751592357,0,0.0021231422505307855,0.004246284501061571,0.0021231422505307855,0.0021231422505307855,0.008492569002123142,0.0021231422505307855,0.0021231422505307855,0,0.008492569002123142,0,0,0,0.0021231422505307855,0.012738853503184714,0.004246284501061571,0.016985138004246284
Неудачный визит,Чехов,0.008403361344537815,0,0,0.008403361344537815,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361344537815,0,0,0.01680672268907563,0,0,0.058823529411764705,0,0,0.008403361344537815,0.008403361344537815,0,0,0,0,0,0.008403361344537815,0.01680672268907563,0,0,0,0.008403361344537815,0,0.008403361344537815,0,0.008403361344537815,0,0,0.008403361344537815,0,0,0.01680672268907563,0,0,0,0,0,0.008403361344537815,0,0,0,0,0,0.008403361344537815,0,0,0,0,0
Нечто серьезное,Чехов,0,0.004739336492890996,0.004739336492890996,0,0,0,0.02843601895734597,0,0,0,0,0,0,0,0,0.009478672985781991,0,0,0,0,0,0,0,0,0.014218009478672985,0.052132701421800945,0.014218009478672985,0.009478672985781991,0,0,0,0,0,0,0,0.018957345971563982,0.014218009478672985,0.004739336492890996,0,0,0,0,0,0.07109004739336493,0,0,0.004739336492890996,0,0,0,0.004739336492890996,0.009478672985781991,0.004739336492890996,0,0,0,0,0,0,0,0,0,0,0,0.004739336492890996,0,0,0
НИЩИЙ,Зощенко,0.008333333333333333,0,0,0.004166666666666667,0.008333333333333333,0,0.0125,0,0,0,0.004166666666666667,0.004166666666666667,0,0.0125,0.004166666666666667,0,0.004166666666666667,0.004166666666666667,0,0.0125,0,0,0,0.008333333333333333,0.004166666666666667,0.03333333333333333,0,0,0.004166666666666667,0.029166666666666667,0,0.008333333333333333,0.0125,0.025,0,0.016666666666666666,0.03333333333333333,0.004166666666666667,0.0125,0,0.004166666666666667,0.004166666666666667,0,0,0.029166666666666667,0,0,0.004166666666666667,0,0.016666666666666666,0.004166666666666667,0,0,0.008333333333333333,0,0,0.004166666666666667,0,0,0.008333333333333333,0.0125,0,0.004166666666666667,0,0,0,0.008333333333333333,0.025
Новая болезнь и старое средство,Чехов,0,0,0,0,0,0,0.027777777777777776,0,0,0.013888888888888888,0,0,0,0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0.013888888888888888,0.013888888888888888,0,0,0,0,0,0,0,0,0.013888888888888888,0,0.013888888888888888,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888888888888888,0,0.013888888888888888
Новогодние великомученики,Чехов,0.0029411764705882353,0,0.004411764705882353,0.0058823529411764705,0.0014705882352941176,0.0029411764705882353,0.01911764705882353,0.004411764705882353,0.0058823529411764705,0,0,0.0014705882352941176,0.0058823529411764705,0,0.0014705882352941176,0.0014705882352941176,0,0.0058823529411764705,0,0,0.0029411764705882353,0,0.007352941176470588,0.0014705882352941176,0.0014705882352941176,0.047058823529411764,0.0029411764705882353,0,0.03235294117647059,0.0029411764705882353,0.0014705882352941176,0.0014705882352941176,0.0029411764705882353,0.0029411764705882353,0.0014705882352941176,0.016176470588235296,0.027941176470588237,0.0014705882352941176,0.004411764705882353,0.0029411764705882353,0.0029411764705882353,0.007352941176470588,0.0029411764705882353,0.0014705882352941176,0.0029411764705882353,0,0.014705882352941176,0.0014705882352941176,0,0,0.023529411764705882,0,0.0029411764705882353,0,0.0014705882352941176,0,0.004411764705882353,0.0029411764705882353,0.007352941176470588,0,0.014705882352941176,0,0,0.0029411764705882353,0,0.011764705882352941,0,0.010294117647058823
НОЧНОЕ ПРОИСШЕСТВИЕ,Зощенко,0.0196078431372549,0.0030165912518853697,0.007541478129713424,0,0,0,0.013574660633484163,0,0,0,0,0.006033182503770739,0.0015082956259426848,0.004524886877828055,0,0.0015082956259426848,0,0.004524886877828055,0,0,0.0030165912518853697,0.0015082956259426848,0.004524886877828055,0.007541478129713424,0.0030165912518853697,0.03619909502262444,0.0015082956259426848,0.0030165912518853697,0.0015082956259426848,0.013574660633484163,0.0015082956259426848,0.004524886877828055,0.00904977375565611,0.010558069381598794,0,0.013574660633484163,0.024132730015082957,0,0.0030165912518853697,0,0.0015082956259426848,0,0.0015082956259426848,0,0.007541478129713424,0,0.006033182503770739,0.013574660633484163,0.0015082956259426848,0.0015082956259426848,0.0015082956259426848,0.0015082956259426848,0.0015082956259426848,0.0030165912518853697,0.0030165912518853697,0.0015082956259426848,0.0196078431372549,0.0015082956259426848,0.0030165912518853697,0.012066365007541479,0.004524886877828055,0.0015082956259426848,0,0.0015082956259426848,0,0.01809954751131222,0.0030165912518853697,0.033182503770739065
"Ну, публика!",Чехов,0.008556149732620321,0.0010695187165775401,0.0042780748663101605,0,0.0010695187165775401,0,0.013903743315508022,0.0042780748663101605,0.0032085561497326204,0.0010695187165775401,0.0074866310160427805,0.0010695187165775401,0.013903743315508022,0.006417112299465241,0.0021390374331550803,0.0021390374331550803,0,0.0032085561497326204,0.0010695187165775401,0.0021390374331550803,0.0032085561497326204,0,0.0021390374331550803,0.0042780748663101605,0.0106951871657754,0.0374331550802139,0.0010695187165775401,0.0032085561497326204,0.009625668449197862,0.0042780748663101605,0.0021390374331550803,0,0.0032085561497326204,0.0032085561497326204,0.0021390374331550803,0.008556149732620321,0.027807486631016044,0.0010695187165775401,0.0021390374331550803,0.0021390374331550803,0.0010695187165775401,0.0021390374331550803,0.0032085561497326204,0.0010695187165775401,0.013903743315508022,0,0.0021390374331550803,0.0053475935828877,0.0021390374331550803,0.0010695187165775401,0.006417112299465241,0.0010695187165775401,0.0010695187165775401,0,0.0032085561497326204,0.0010695187165775401,0.009625668449197862,0.0032085561497326204,0.0021390374331550803,0,0.0010695187165775401,0.0021390374331550803,0,0.0021390374331550803,0,0.009625668449197862,0.0106951871657754,0.023529411764705882
О бренности,Чехов,0,0,0.004201680672268907,0,0,0,0.008403361344537815,0,0,0.004201680672268907,0.004201680672268907,0.004201680672268907,0,0,0.004201680672268907,0,0,0.008403361344537815,0,0,0,0.004201680672268907,0,0,0.008403361344537815,0.04201680672268908,0,0,0.004201680672268907,0.012605042016806723,0.004201680672268907,0.008403361344537815,0,0,0,0.02100840336134454,0.012605042016806723,0,0.004201680672268907,0,0,0.012605042016806723,0.004201680672268907,0.004201680672268907,0.01680672268907563,0,0.004201680672268907,0,0,0,0.02100840336134454,0,0,0,0.004201680672268907,0.004201680672268907,0,0.004201680672268907,0.008403361344537815,0,0,0,0,0,0,0,0.004201680672268907,0
О женщинах,Чехов,0.007849293563579277,0,0.004709576138147566,0.004709576138147566,0,0.0015698587127158557,0.02511773940345369,0,0,0,0,0.0031397174254317113,0,0.0015698587127158557,0.007849293563579277,0.0031397174254317113,0,0.0015698587127158557,0.006279434850863423,0.0015698587127158557,0.0015698587127158557,0.0015698587127158557,0,0.006279434850863423,0.004709576138147566,0.0423861852433281,0.004709576138147566,0.007849293563579277,0.0031397174254317113,0.006279434850863423,0.007849293563579277,0,0.0015698587127158557,0,0,0.0141287284144427,0.026687598116169546,0,0.0015698587127158557,0.009419152276295133,0,0.006279434850863423,0.0015698587127158557,0.0141287284144427,0.004709576138147566,0.009419152276295133,0.009419152276295133,0.0015698587127158557,0,0,0.006279434850863423,0,0.0031397174254317113,0,0,0,0.01098901098901099,0.012558869701726845,0,0.0015698587127158557,0.006279434850863423,0.0031397174254317113,0,0.0015698587127158557,0,0.012558869701726845,0.006279434850863423,0
"О женщины, женщины!..",Чехов,0.014563106796116505,0,0.003236245954692557,0.0016181229773462784,0,0,0.019417475728155338,0,0,0.0016181229773462784,0.003236245954692557,0.0048543689320388345,0.003236245954692557,0.006472491909385114,0.0016181229773462784,0.0016181229773462784,0,0.0048543689320388345,0,0.003236245954692557,0,0.0016181229773462784,0.0016181229773462784,0.0016181229773462784,0.0048543689320388345,0.040453074433656956,0.006472491909385114,0,0.0048543689320388345,0.006472491909385114,0,0,0.0048543689320388345,0.0048543689320388345,0,0.009708737864077669,0.024271844660194174,0.0016181229773462784,0.003236245954692557,0.0048543689320388345,0.0016181229773462784,0.0048543689320388345,0.003236245954692557,0.008090614886731391,0.008090614886731391,0,0.0016181229773462784,0.006472491909385114,0.003236245954692557,0.0016181229773462784,0.009708737864077669,0.0016181229773462784,0,0,0.003236245954692557,0.0016181229773462784,0.006472491909385114,0,0,0.012944983818770227,0.003236245954692557,0,0.0016181229773462784,0.0016181229773462784,0.006472491909385114,0.016181229773462782,0.0048543689320388345,0.021035598705501618
"О том, как я в законный брак вступил",Чехов,0.014492753623188406,0.0011148272017837235,0.0011148272017837235,0.0033444816053511705,0.0033444816053511705,0.0033444816053511705,0.0189520624303233,0.002229654403567447,0.0033444816053511705,0.0011148272017837235,0.002229654403567447,0.005574136008918618,0.010033444816053512,0.0033444816053511705,0.0033444816053511705,0.0011148272017837235,0,0.0011148272017837235,0.012263099219620958,0,0,0.0011148272017837235,0.0011148272017837235,0.004459308807134894,0.005574136008918618,0.05016722408026756,0.0011148272017837235,0,0.0033444816053511705,0.010033444816053512,0.002229654403567447,0.0011148272017837235,0.013377926421404682,0.007803790412486065,0.010033444816053512,0.012263099219620958,0.027870680044593088,0,0,0,0.002229654403567447,0.004459308807134894,0.0011148272017837235,0.0011148272017837235,0,0.011148272017837236,0.006688963210702341,0.002229654403567447,0,0,0.006688963210702341,0.0011148272017837235,0.0011148272017837235,0.002229654403567447,0.0033444816053511705,0.0011148272017837235,0.005574136008918618,0.0033444816053511705,0.002229654403567447,0.0011148272017837235,0.0033444816053511705,0,0,0.0011148272017837235,0.002229654403567447,0.011148272017837236,0.007803790412486065,0.04124860646599777
"О том, о сем…",Чехов,0.00881057268722467,0,0.00881057268722467,0,0.004405286343612335,0,0.01762114537444934,0,0,0.004405286343612335,0.004405286343612335,0,0.01762114537444934,0.013215859030837005,0,0.004405286343612335,0,0.004405286343612335,0,0.013215859030837005,0.004405286343612335,0.004405286343612335,0.004405286343612335,0.004405286343612335,0,0.01762114537444934,0.004405286343612335,0,0.013215859030837005,0.004405286343612335,0.004405286343612335,0,0.00881057268722467,0,0,0.01762114537444934,0.022026431718061675,0,0,0,0,0,0.004405286343612335,0.01762114537444934,0.013215859030837005,0,0,0.013215859030837005,0.004405286343612335,0,0.00881057268722467,0.004405286343612335,0.004405286343612335,0,0,0.004405286343612335,0.01762114537444934,0.00881057268722467,0,0.004405286343612335,0.004405286343612335,0,0,0,0,0.022026431718061675,0,0.004405286343612335
Оба лучше,Чехов,0.00920951650038373,0,0.0061396776669224865,0.0030698388334612432,0.003837298541826554,0.0023023791250959325,0.01841903300076746,7.674597083653108e-4,0,0.0030698388334612432,0.0015349194167306216,0.0023023791250959325,0.0015349194167306216,0.0030698388334612432,0,7.674597083653108e-4,7.674597083653108e-4,0.0023023791250959325,0.0023023791250959325,0,0.0030698388334612432,0.0015349194167306216,0.0030698388334612432,0.006907137375287797,0.0061396776669224865,0.03837298541826554,0.004604758250191865,7.674597083653108e-4,0.006907137375287797,0.00844205679201842,0.0023023791250959325,7.674597083653108e-4,0.006907137375287797,0.007674597083653108,0.006907137375287797,0.013046815042210284,0.026093630084420567,7.674597083653108e-4,0,0.003837298541826554,7.674597083653108e-4,0.006907137375287797,7.674597083653108e-4,7.674597083653108e-4,0.005372217958557176,0.004604758250191865,0.004604758250191865,0.003837298541826554,0,7.674597083653108e-4,0.014581734458940905,0,0.0023023791250959325,7.674597083653108e-4,0.003837298541826554,7.674597083653108e-4,0.006907137375287797,7.674597083653108e-4,0.0015349194167306216,0.005372217958557176,0.010744435917114352,0,0,0.0015349194167306216,0.0015349194167306216,0.011511895625479662,0.006907137375287797,0.02762854950115119
Обер-верхи,Чехов,0.0058823529411764705,0,0,0,0.0058823529411764705,0,0.07058823529411765,0,0,0,0,0.0058823529411764705,0,0,0,0,0.0058823529411764705,0,0,0.0058823529411764705,0,0,0,0,0.0058823529411764705,0.023529411764705882,0.011764705882352941,0,0.0058823529411764705,0,0,0,0,0.0058823529411764705,0,0.01764705882352941,0.023529411764705882,0,0,0,0.0058823529411764705,0,0,0,0.0058823529411764705,0,0,0.0058823529411764705,0,0,0,0,0.023529411764705882,0.0058823529411764705,0,0,0,0,0,0,0.023529411764705882,0,0,0.0058823529411764705,0,0.01764705882352941,0,0.01764705882352941
Общее образование,Чехов,0.02043906131718395,0.003785011355034065,0.001514004542013626,7.57002271006813e-4,0.001514004542013626,0.003028009084027252,0.018168054504163512,0,7.57002271006813e-4,7.57002271006813e-4,0.003028009084027252,0.006813020439061317,0.002271006813020439,0.006056018168054504,7.57002271006813e-4,0.002271006813020439,0.001514004542013626,0.003028009084027252,0.002271006813020439,7.57002271006813e-4,0.003785011355034065,7.57002271006813e-4,0.002271006813020439,0.002271006813020439,0.003028009084027252,0.03860711582134747,0.001514004542013626,0.006813020439061317,0.008327024981074944,0.008327024981074944,7.57002271006813e-4,0.003028009084027252,0.004542013626040878,0.003028009084027252,0.002271006813020439,0.00757002271006813,0.025738077214231644,0,0.005299015897047691,0.006056018168054504,0.001514004542013626,0.00757002271006813,0.001514004542013626,0.001514004542013626,0.005299015897047691,0.001514004542013626,0.002271006813020439,0.006056018168054504,0.002271006813020439,0.002271006813020439,0.014383043149129448,0.003028009084027252,0.001514004542013626,0.002271006813020439,0.009084027252081756,0,0.013626040878122634,0.001514004542013626,0.001514004542013626,0.013626040878122634,0.00757002271006813,0,0.002271006813020439,0.001514004542013626,0.003785011355034065,0.01514004542013626,0.006813020439061317,0.0174110522331567
Он понял!,Чехов,0.013394430736693691,0.0017624250969333803,0.0038773352132534366,7.049700387733521e-4,0.0017624250969333803,0.0035248501938667607,0.018681706027493833,0.0035248501938667607,7.049700387733521e-4,7.049700387733521e-4,0.0024673951357067326,0.0035248501938667607,0.0024673951357067326,0.0066972153683468455,0,0,0.0017624250969333803,0.0028198801550934085,0.0021149101163200562,0.003172365174480085,3.5248501938667606e-4,0.0017624250969333803,0.004934790271413465,0.005287275290800141,0.00634473034896017,0.05181529784984138,0.0042298202326401125,7.049700387733521e-4,0.0042298202326401125,0.011984490659146986,0,3.5248501938667606e-4,0.0028198801550934085,0.004582305252026789,0.0010574550581600281,0.015509340853013746,0.022206556221360592,0.0014099400775467042,0.0028198801550934085,0.0014099400775467042,7.049700387733521e-4,0.0021149101163200562,0.0017624250969333803,0,0.010927035600986958,0.0014099400775467042,0.005639760310186817,0.009164610504053579,0.0010574550581600281,0.0010574550581600281,0.018329221008107157,0.0017624250969333803,0.0014099400775467042,0.0010574550581600281,0.005287275290800141,7.049700387733521e-4,0.005639760310186817,0.0017624250969333803,0.0014099400775467042,0.008812125484666901,0.004582305252026789,0.0014099400775467042,0.0014099400775467042,0.0010574550581600281,7.049700387733521e-4,0.010574550581600282,0.005992245329573493,0.00634473034896017
